year,round,circuitId,date,rainy,Turns,Length,driverId,constructorId,grid,Driver Top 3 Finish Percentage (Last Year),Constructor Top 3 Finish Percentage (Last Year),Driver Top 3 Finish Percentage (This Year till last race),Constructor Top 3 Finish Percentage (This Year till last race),Driver Avg position (Last Year),Constructor Avg position (Last Year),Driver Average Position (This Year till last race),Constructor Average Position (This Year till last race),driver_age,nationality_encoded,wins_cons,points_cons_champ,wins,points_driver_champ,laps,statusId,Weighted_Top_3_Probability,Weighted_Top_3_Prob_Length,position_previous_race,nro_cond_escuderia,raceId,points,prom_points_10,Top 3 Finish
2007,13,14,2007-09-09,0,11,5.793,21,4,15,27.77777777777778,13.88888888888889,0.0,0.0,6.277777777777778,3.138888888888889,9.0,8.666666666666668,34,20,0.0,38.0,0.0,17.0,52,11,0.1,0.1,8.0,1,48,17.0,14.8,0
2007,13,14,2007-09-09,0,11,5.793,22,11,12,0.0,8.333333333333332,0.0,0.0,9.555555555555555,8.777777777777779,12.833333333333334,13.625,35,5,0.0,2.0,0.0,0.0,53,1,0.4166666666666667,0.4166666666666666,18.0,1,48,0.0,0.0,0
2007,13,14,2007-09-09,0,11,5.793,23,7,18,5.555555555555555,2.7777777777777777,0.0,0.0,11.61111111111111,11.944444444444445,13.416666666666666,13.125,32,15,0.0,12.0,0.0,5.0,52,11,0.3333333333333333,0.3333333333333333,14.0,2,48,5.0,2.7,0
2007,13,14,2007-09-09,0,11,5.793,24,5,19,0.0,0.0,0.0,0.0,13.5,6.75,17.916666666666668,16.125,27,20,0.0,0.0,0.0,0.0,52,11,0.0,0.0,23.0,1,48,0.0,0.0,0
2007,13,14,2007-09-09,0,11,5.793,25,3,13,0.0,0.0,8.333333333333332,4.166666666666666,7.5,7.5,11.333333333333334,11.291666666666668,33,3,0.0,25.0,0.0,13.0,52,11,0.0,0.0,9.0,1,48,13.0,8.6,0
2007,13,14,2007-09-09,0,11,5.793,29,12,22,0.0,0.0,0.0,0.0,18.428571428571427,9.214285714285714,21.0,19.416666666666664,25,21,0.0,0.0,0.0,0.0,52,11,0.0,0.0,24.0,1,48,0.0,0.0,0
2007,14,13,2007-09-16,0,19,7.004,1,1,4,38.88888888888889,38.88888888888889,84.61538461538461,76.92307692307692,1.7777777777777777,1.7777777777777777,2.769230769230769,2.8846153846153846,22,6,7.0,192.0,3.0,97.0,44,1,0.4727272727272727,0.588235294117647,1.0,2,49,97.0,70.1,0
2007,14,13,2007-09-16,0,19,7.004,2,2,6,5.555555555555555,11.11111111111111,15.384615384615383,7.6923076923076925,10.11111111111111,10.72222222222222,6.230769230769231,7.407051282051283,30,15,0.0,90.0,0.0,56.0,44,1,0.0714285714285714,0.1428571428571428,5.0,1,49,56.0,36.6,0
2007,14,13,2007-09-16,0,19,7.004,3,3,5,0.0,0.0,0.0,3.8461538461538463,15.0,7.5,10.846153846153848,11.153846153846152,22,15,0.0,28.0,0.0,15.0,44,1,0.2903225806451613,0.3,10.0,2,49,15.0,7.3,0
2007,14,13,2007-09-16,0,19,7.004,4,1,3,77.77777777777779,38.88888888888889,69.23076923076923,76.92307692307692,3.555555555555556,1.7777777777777777,3.0,2.8846153846153846,26,29,7.0,192.0,4.0,95.0,44,1,0.2580645161290322,0.1666666666666666,2.0,1,49,95.0,63.8,1
2007,14,13,2007-09-16,0,19,7.004,5,4,9,13.88888888888889,13.88888888888889,0.0,0.0,3.138888888888889,3.138888888888889,8.23076923076923,8.73076923076923,26,13,0.0,39.0,0.0,22.0,44,1,0.0,0.0,7.0,2,49,22.0,14.2,0
2007,14,13,2007-09-16,0,19,7.004,8,6,1,33.33333333333333,36.11111111111112,61.53846153846154,57.69230769230769,8.88888888888889,7.527777777777779,5.076923076923077,5.769230769230769,28,13,7.0,161.0,4.0,84.0,44,1,0.2264150943396226,0.2941176470588235,3.0,1,49,84.0,51.4,1
2007,14,13,2007-09-16,0,19,7.004,9,2,14,16.666666666666664,11.11111111111111,0.0,7.6923076923076925,11.333333333333334,10.72222222222222,8.583333333333334,7.407051282051283,23,26,0.0,90.0,0.0,33.0,44,1,0.2142857142857142,0.2,6.0,2,49,33.0,21.8,0
2007,14,13,2007-09-16,0,19,7.004,11,8,18,0.0,0.0,0.0,0.0,16.22222222222222,8.11111111111111,14.461538461538462,14.807692307692308,30,21,0.0,4.0,0.0,4.0,43,11,0.0,0.0,15.0,1,49,4.0,3.7,0
2007,14,13,2007-09-16,0,19,7.004,13,6,2,38.88888888888889,36.11111111111112,53.84615384615385,57.69230769230769,6.166666666666667,7.527777777777779,6.461538461538462,5.769230769230769,26,5,7.0,161.0,3.0,77.0,44,1,0.0975609756097561,0.1538461538461538,4.0,2,49,77.0,53.6,1
2007,14,13,2007-09-16,0,19,7.004,14,9,11,5.555555555555555,2.7777777777777777,0.0,3.8461538461538463,12.22222222222222,13.63888888888889,14.153846153846152,13.807692307692308,36,6,0.0,18.0,0.0,8.0,29,9,0.25,0.1428571428571428,12.0,1,49,8.0,6.0,0
2007,14,13,2007-09-16,0,19,7.004,15,7,8,0.0,2.7777777777777777,0.0,0.0,12.27777777777778,11.944444444444445,12.692307692307692,13.115384615384617,33,20,0.0,12.0,0.0,7.0,44,1,0.0303030303030303,0.0,13.0,1,49,7.0,6.4,0
2007,14,13,2007-09-16,0,19,7.004,16,12,19,0.0,0.0,0.0,0.0,9.214285714285714,9.214285714285714,17.923076923076923,19.2948717948718,24,15,0.0,0.0,0.0,0.0,43,11,0.0,0.0,21.0,2,49,0.0,0.0,0
2007,14,13,2007-09-16,0,19,7.004,17,9,7,0.0,2.7777777777777777,7.6923076923076925,3.8461538461538463,15.055555555555555,13.63888888888889,13.461538461538462,13.807692307692308,31,2,0.0,18.0,0.0,10.0,44,1,0.2424242424242424,0.2,11.0,2,49,10.0,4.8,0
2007,14,13,2007-09-16,0,19,7.004,18,11,12,16.666666666666664,8.333333333333332,0.0,0.0,8.0,8.777777777777779,13.923076923076923,13.26923076923077,27,6,0.0,2.0,0.0,2.0,36,9,0.1875,0.1999999999999999,16.0,2,49,2.0,0.9,0
2007,14,13,2007-09-16,0,19,7.004,19,8,20,0.0,0.0,0.0,0.0,8.11111111111111,8.11111111111111,15.153846153846152,14.807692307692308,28,6,0.0,4.0,0.0,0.0,43,11,0.0,0.0,20.0,2,49,0.0,0.0,0
2007,14,13,2007-09-16,0,19,7.004,20,5,16,0.0,0.0,0.0,0.0,6.75,6.75,15.25,16.548076923076923,20,15,0.0,0.0,0.0,1.0,8,38,0.4468085106382978,0.375,17.0,2,49,1.0,15.0,0
2007,14,13,2007-09-16,0,19,7.004,21,4,22,27.77777777777778,13.88888888888889,0.0,0.0,6.277777777777778,3.138888888888889,9.23076923076923,8.73076923076923,34,20,0.0,39.0,0.0,17.0,1,22,0.1111111111111111,0.25,8.0,1,49,17.0,15.7,0
2007,14,13,2007-09-16,0,19,7.004,22,11,17,0.0,8.333333333333332,0.0,0.0,9.555555555555555,8.777777777777779,12.615384615384617,13.26923076923077,35,5,0.0,2.0,0.0,0.0,43,11,0.2727272727272727,0.2,18.0,1,49,0.0,0.0,0
2007,14,13,2007-09-16,0,19,7.004,23,7,10,5.555555555555555,2.7777777777777777,0.0,0.0,11.61111111111111,11.944444444444445,13.538461538461538,13.115384615384617,32,15,0.0,12.0,0.0,5.0,44,1,0.2,0.2,14.0,2,49,5.0,3.1,0
2007,14,13,2007-09-16,0,19,7.004,24,5,13,0.0,0.0,0.0,0.0,13.5,6.75,17.846153846153847,16.548076923076923,27,20,0.0,0.0,0.0,0.0,43,11,0.0,0.0,23.0,1,49,0.0,0.0,0
2007,14,13,2007-09-16,0,19,7.004,25,3,15,0.0,0.0,7.6923076923076925,3.8461538461538463,7.5,7.5,11.461538461538462,11.153846153846152,33,3,0.0,28.0,0.0,13.0,34,32,0.1666666666666666,0.0,9.0,1,49,13.0,9.9,0
2007,14,13,2007-09-16,0,19,7.004,29,12,21,0.0,0.0,0.0,0.0,18.428571428571427,9.214285714285714,20.666666666666668,19.2948717948718,25,21,0.0,0.0,0.0,0.0,43,11,0.0,0.0,24.0,1,49,0.0,0.0,0
2007,15,16,2007-09-30,1,16,4.563,1,1,1,38.88888888888889,38.88888888888889,78.57142857142857,75.0,1.7777777777777777,1.7777777777777777,2.857142857142857,2.928571428571429,22,6,8.0,202.0,4.0,107.0,67,1,0.5833333333333334,0.5,1.0,2,50,107.0,77.0,1
2007,15,16,2007-09-30,1,16,4.563,2,2,5,5.555555555555555,11.11111111111111,14.285714285714285,7.142857142857142,10.11111111111111,10.72222222222222,6.142857142857143,7.379120879120879,30,15,0.0,92.0,0.0,56.0,65,39,0.0,0.0,5.0,1,50,56.0,40.4,0
2007,15,16,2007-09-30,1,16,4.563,3,3,16,0.0,0.0,0.0,3.571428571428571,15.0,7.5,10.5,11.25,22,15,0.0,28.0,0.0,15.0,49,40,0.375,0.0,9.0,2,50,15.0,8.3,0
2007,15,16,2007-09-30,1,16,4.563,4,1,2,77.77777777777779,38.88888888888889,71.42857142857143,75.0,3.555555555555556,1.7777777777777777,3.0,2.928571428571429,26,29,8.0,202.0,4.0,95.0,41,3,0.3055555555555556,0.5,2.0,1,50,95.0,69.5,0
2007,15,16,2007-09-30,1,16,4.563,5,4,11,13.88888888888889,13.88888888888889,0.0,0.0,3.138888888888889,3.138888888888889,8.214285714285714,9.178571428571429,26,13,0.0,51.0,0.0,30.0,67,1,0.0714285714285714,0.5,7.0,2,50,30.0,16.9,1
2007,15,16,2007-09-30,1,16,4.563,8,6,3,33.33333333333333,36.11111111111112,64.28571428571429,60.71428571428572,8.88888888888889,7.527777777777779,4.785714285714286,5.464285714285714,28,13,7.0,170.0,4.0,90.0,67,1,0.3333333333333333,1.0,3.0,1,50,90.0,58.1,1
2007,15,16,2007-09-30,1,16,4.563,9,2,9,16.666666666666664,11.11111111111111,0.0,7.142857142857142,11.333333333333334,10.72222222222222,8.615384615384615,7.379120879120879,23,26,0.0,92.0,0.0,35.0,67,1,0.0909090909090909,0.5,6.0,2,50,35.0,24.5,0
2007,15,16,2007-09-30,1,16,4.563,11,8,21,0.0,0.0,0.0,0.0,16.22222222222222,8.11111111111111,14.5,14.857142857142858,30,21,0.0,4.0,0.0,4.0,65,4,0.0,0.0,15.0,1,50,4.0,4.0,0
2007,15,16,2007-09-30,1,16,4.563,13,6,4,38.88888888888889,36.11111111111112,57.14285714285714,60.71428571428572,6.166666666666667,7.527777777777779,6.142857142857143,5.464285714285714,26,5,7.0,170.0,3.0,80.0,67,1,0.1111111111111111,0.0,4.0,2,50,80.0,58.3,0
2007,15,16,2007-09-30,1,16,4.563,14,9,12,5.555555555555555,2.7777777777777777,0.0,3.571428571428571,12.22222222222222,13.63888888888889,14.571428571428571,13.785714285714285,36,6,0.0,23.0,0.0,13.0,67,1,0.0,0.0,12.0,1,50,13.0,6.9,0
2007,15,16,2007-09-30,1,16,4.563,15,7,13,0.0,2.7777777777777777,0.0,0.0,12.27777777777778,11.944444444444445,12.571428571428571,12.928571428571429,33,20,0.0,12.0,0.0,7.0,66,11,0.0,0.0,13.0,1,50,7.0,6.7,0
2007,15,16,2007-09-30,1,16,4.563,16,12,20,0.0,0.0,0.0,0.0,9.214285714285714,9.214285714285714,17.642857142857142,18.69642857142857,24,15,0.0,1.0,0.0,1.0,67,1,0.0,0.0,22.0,2,50,1.0,0.1,0
2007,15,16,2007-09-30,1,16,4.563,17,9,7,0.0,2.7777777777777777,7.142857142857142,3.571428571428571,15.055555555555555,13.63888888888889,13.0,13.785714285714285,31,2,0.0,23.0,0.0,10.0,45,4,0.25,0.0,11.0,2,50,10.0,5.8,0
2007,15,16,2007-09-30,1,16,4.563,18,11,6,16.666666666666664,8.333333333333332,0.0,0.0,8.0,8.777777777777779,14.214285714285714,13.428571428571429,27,6,0.0,2.0,0.0,2.0,66,22,0.3076923076923077,0.0,16.0,2,50,2.0,1.1,0
2007,15,16,2007-09-30,1,16,4.563,19,8,19,0.0,0.0,0.0,0.0,8.11111111111111,8.11111111111111,15.214285714285714,14.857142857142858,28,6,0.0,4.0,0.0,0.0,54,37,0.0,0.0,20.0,2,50,0.0,0.0,0
2007,15,16,2007-09-30,1,16,4.563,20,5,8,0.0,0.0,0.0,0.0,6.75,6.75,16.4,16.91428571428571,20,15,0.0,0.0,0.0,1.0,46,4,0.4848484848484848,0.0,17.0,2,50,1.0,12.8,0
2007,15,16,2007-09-30,1,16,4.563,21,4,10,27.77777777777778,13.88888888888889,0.0,0.0,6.277777777777778,3.138888888888889,10.142857142857142,9.178571428571429,34,20,0.0,51.0,0.0,21.0,67,1,0.1111111111111111,0.0,8.0,1,50,21.0,16.5,0
2007,15,16,2007-09-30,1,16,4.563,22,11,17,0.0,8.333333333333332,0.0,0.0,9.555555555555555,8.777777777777779,12.642857142857142,13.428571428571429,35,5,0.0,2.0,0.0,0.0,67,1,0.0714285714285714,0.0,18.0,1,50,0.0,0.0,0
2007,15,16,2007-09-30,1,16,4.563,23,7,15,5.555555555555555,2.7777777777777777,0.0,0.0,11.61111111111111,11.944444444444445,13.285714285714286,12.928571428571429,32,15,0.0,12.0,0.0,5.0,55,29,0.2,0.0,14.0,2,50,5.0,3.5,0
2007,15,16,2007-09-30,1,16,4.563,24,5,14,0.0,0.0,0.0,0.0,13.5,6.75,17.428571428571427,16.91428571428571,27,20,0.0,0.0,0.0,0.0,67,1,0.0,0.0,21.0,1,50,0.0,0.0,0
2007,15,16,2007-09-30,1,16,4.563,25,3,18,0.0,0.0,7.142857142857142,3.571428571428571,7.5,7.5,12.0,11.25,33,3,0.0,28.0,0.0,13.0,19,4,0.0,0.0,10.0,1,50,13.0,11.0,0
2007,15,16,2007-09-30,1,16,4.563,29,12,22,0.0,0.0,0.0,0.0,18.428571428571427,9.214285714285714,19.75,18.69642857142857,25,21,0.0,1.0,0.0,0.0,66,11,0.0,0.0,24.0,1,50,0.0,0.0,0
2007,16,17,2007-10-07,0,16,5.451,1,1,1,38.88888888888889,38.88888888888889,80.0,73.33333333333333,1.7777777777777777,1.7777777777777777,2.7333333333333334,3.466666666666667,22,6,8.0,210.0,4.0,107.0,30,20,0.5833333333333334,0.642857142857143,1.0,2,51,107.0,82.9,0
2007,16,17,2007-10-07,0,16,5.451,2,2,8,5.555555555555555,11.11111111111111,13.333333333333334,6.666666666666667,10.11111111111111,10.72222222222222,6.666666666666667,7.583333333333334,30,15,0.0,94.0,0.0,58.0,56,1,0.0,0.0,5.0,1,51,58.0,43.6,0
2007,16,17,2007-10-07,0,16,5.451,3,3,15,0.0,0.0,0.0,3.333333333333333,15.0,7.5,11.0,11.833333333333332,22,15,0.0,28.0,0.0,15.0,54,12,0.375,0.4545454545454545,9.0,2,51,15.0,9.3,0
2007,16,17,2007-10-07,0,16,5.451,4,1,4,77.77777777777779,38.88888888888889,66.66666666666666,73.33333333333333,3.555555555555556,1.7777777777777777,4.2,3.466666666666667,26,29,8.0,210.0,4.0,103.0,56,1,0.3055555555555556,0.3124999999999999,2.0,1,51,103.0,75.8,1
2007,16,17,2007-10-07,0,16,5.451,5,4,13,13.88888888888889,13.88888888888889,6.666666666666667,3.333333333333333,3.138888888888889,3.138888888888889,7.8,8.8,26,13,0.0,51.0,0.0,30.0,56,1,0.0714285714285714,0.0,7.0,2,51,30.0,19.1,0
2007,16,17,2007-10-07,0,16,5.451,8,6,2,33.33333333333333,36.11111111111112,66.66666666666666,60.0,8.88888888888889,7.527777777777779,4.666666666666667,5.4,28,13,8.0,186.0,5.0,100.0,56,1,0.3333333333333333,0.4285714285714286,3.0,1,51,100.0,65.4,1
2007,16,17,2007-10-07,0,16,5.451,9,2,9,16.666666666666664,11.11111111111111,0.0,6.666666666666667,11.333333333333334,10.72222222222222,8.5,7.583333333333334,23,26,0.0,94.0,0.0,35.0,33,9,0.0909090909090909,0.0,6.0,2,51,35.0,26.8,0
2007,16,17,2007-10-07,0,16,5.451,11,8,20,0.0,0.0,0.0,0.0,16.22222222222222,8.11111111111111,14.533333333333331,14.933333333333334,30,21,0.0,4.0,0.0,4.0,55,11,0.0,0.0,15.0,1,51,4.0,4.0,0
2007,16,17,2007-10-07,0,16,5.451,13,6,3,38.88888888888889,36.11111111111112,53.333333333333336,60.0,6.166666666666667,7.527777777777779,6.133333333333334,5.4,26,5,8.0,186.0,3.0,86.0,56,1,0.1111111111111111,0.1428571428571428,4.0,2,51,86.0,63.6,1
2007,16,17,2007-10-07,0,16,5.451,14,9,5,5.555555555555555,2.7777777777777777,0.0,3.333333333333333,12.22222222222222,13.63888888888889,13.866666666666667,13.666666666666668,36,6,0.0,24.0,0.0,14.0,56,1,0.0,0.0,11.0,1,51,14.0,7.9,0
2007,16,17,2007-10-07,0,16,5.451,15,7,12,0.0,2.7777777777777777,0.0,0.0,12.27777777777778,11.944444444444445,12.6,13.033333333333331,33,20,0.0,12.0,0.0,7.0,55,11,0.0,0.0,13.0,1,51,7.0,7.0,0
2007,16,17,2007-10-07,0,16,5.451,16,12,21,0.0,0.0,0.0,0.0,9.214285714285714,9.214285714285714,17.0,17.6,24,15,0.0,1.0,0.0,1.0,24,3,0.0,0.0,17.0,2,51,1.0,0.2,0
2007,16,17,2007-10-07,0,16,5.451,17,9,7,0.0,2.7777777777777777,6.666666666666667,3.333333333333333,15.055555555555555,13.63888888888889,13.466666666666669,13.666666666666668,31,2,0.0,24.0,0.0,10.0,56,1,0.25,0.1999999999999999,12.0,2,51,10.0,6.8,0
2007,16,17,2007-10-07,0,16,5.451,18,11,10,16.666666666666664,8.333333333333332,0.0,0.0,8.0,8.777777777777779,14.0,13.233333333333334,27,6,0.0,6.0,0.0,6.0,56,1,0.3076923076923077,0.3076923076923077,16.0,2,51,6.0,1.7,0
2007,16,17,2007-10-07,0,16,5.451,19,8,14,0.0,0.0,0.0,0.0,8.11111111111111,8.11111111111111,15.333333333333334,14.933333333333334,28,6,0.0,4.0,0.0,0.0,11,23,0.0,0.0,22.0,2,51,0.0,0.0,0
2007,16,17,2007-10-07,0,16,5.451,20,5,17,0.0,0.0,0.0,0.0,6.75,6.75,16.833333333333332,16.85,20,15,0.0,8.0,0.0,6.0,56,1,0.4848484848484848,0.4615384615384615,18.0,2,51,6.0,10.7,0
2007,16,17,2007-10-07,0,16,5.451,21,4,18,27.77777777777778,13.88888888888889,0.0,3.333333333333333,6.277777777777778,3.138888888888889,9.8,8.8,34,20,0.0,51.0,0.0,21.0,56,1,0.1111111111111111,0.1666666666666666,8.0,1,51,21.0,17.3,0
2007,16,17,2007-10-07,0,16,5.451,22,11,16,0.0,8.333333333333332,0.0,0.0,9.555555555555555,8.777777777777779,12.466666666666669,13.233333333333334,35,5,0.0,6.0,0.0,0.0,55,11,0.0714285714285714,0.125,19.0,1,51,0.0,0.0,0
2007,16,17,2007-10-07,0,16,5.451,23,7,6,5.555555555555555,2.7777777777777777,0.0,0.0,11.61111111111111,11.944444444444445,13.466666666666669,13.033333333333331,32,15,0.0,12.0,0.0,5.0,25,20,0.2,0.25,14.0,2,51,5.0,3.8,0
2007,16,17,2007-10-07,0,16,5.451,24,5,11,0.0,0.0,0.0,0.0,13.5,6.75,16.866666666666667,16.85,27,20,0.0,8.0,0.0,3.0,56,1,0.0,0.0,20.0,1,51,3.0,0.3,0
2007,16,17,2007-10-07,0,16,5.451,25,3,19,0.0,0.0,6.666666666666667,3.333333333333333,7.5,7.5,12.666666666666666,11.833333333333332,33,3,0.0,28.0,0.0,13.0,55,11,0.0,0.0,10.0,1,51,13.0,11.5,0
2007,16,17,2007-10-07,0,16,5.451,29,12,22,0.0,0.0,0.0,0.0,18.428571428571427,9.214285714285714,18.2,17.6,25,21,0.0,1.0,0.0,0.0,53,13,0.0,0.0,23.0,1,51,0.0,0.0,0
2007,17,18,2007-10-21,1,15,4.309,1,1,2,38.88888888888889,38.88888888888889,75.0,71.875,1.7777777777777777,1.7777777777777777,3.75,3.90625,22,6,8.0,218.0,4.0,109.0,70,11,0.5892857142857143,0.4375,1.0,2,52,109.0,88.0,0
2007,17,18,2007-10-21,1,15,4.309,2,2,6,5.555555555555555,11.11111111111111,12.5,6.25,10.11111111111111,10.72222222222222,6.6875,7.910416666666666,30,15,0.0,101.0,0.0,61.0,71,1,0.1388888888888889,0.1,5.0,1,52,61.0,47.1,0
2007,17,18,2007-10-21,1,15,4.309,3,3,10,0.0,0.0,0.0,0.0,15.0,7.5,11.3125,5.65625,22,15,0.0,33.0,0.0,20.0,71,1,0.2702702702702703,0.2727272727272727,9.0,1,52,20.0,10.8,0
2007,17,18,2007-10-21,1,15,4.309,4,1,4,77.77777777777779,38.88888888888889,68.75,71.875,3.555555555555556,1.7777777777777777,4.0625,3.90625,26,29,8.0,218.0,4.0,109.0,71,1,0.3333333333333333,0.45,2.0,1,52,109.0,81.9,1
2007,17,18,2007-10-21,1,15,4.309,5,4,17,13.88888888888889,13.88888888888889,6.25,3.125,3.138888888888889,3.138888888888889,7.875,8.875,26,13,0.0,51.0,0.0,30.0,35,3,0.0476190476190476,0.0,7.0,2,52,30.0,20.9,0
2007,17,18,2007-10-21,1,15,4.309,6,3,19,0.0,0.0,0.0,0.0,7.5,7.5,5.65625,5.65625,22,21,0.0,33.0,0.0,0.0,70,11,0.0,0.0,15.0,2,52,0.0,7.6,0
2007,17,18,2007-10-21,1,15,4.309,8,6,3,33.33333333333333,36.11111111111112,68.75,62.5,8.88888888888889,7.527777777777779,4.4375,5.1875,28,13,9.0,204.0,6.0,110.0,71,1,0.3230769230769231,0.411764705882353,3.0,1,52,110.0,73.2,1
2007,17,18,2007-10-21,1,15,4.309,9,2,7,16.666666666666664,11.11111111111111,0.0,6.25,11.333333333333334,10.72222222222222,9.133333333333333,7.910416666666666,23,26,0.0,101.0,0.0,39.0,71,1,0.1666666666666666,0.1666666666666666,6.0,2,52,39.0,29.5,0
2007,17,18,2007-10-21,1,15,4.309,11,8,18,0.0,0.0,0.0,0.0,16.22222222222222,8.11111111111111,14.5,15.125,30,21,0.0,4.0,0.0,4.0,69,12,0.0,0.0,17.0,1,52,4.0,4.0,0
2007,17,18,2007-10-21,1,15,4.309,13,6,1,38.88888888888889,36.11111111111112,56.25,62.5,6.166666666666667,7.527777777777779,5.9375,5.1875,26,5,9.0,204.0,3.0,94.0,71,1,0.22,0.3571428571428572,4.0,2,52,94.0,69.1,1
2007,17,18,2007-10-21,1,15,4.309,14,9,9,5.555555555555555,2.7777777777777777,0.0,3.125,12.22222222222222,13.63888888888889,13.5,13.375,36,6,0.0,24.0,0.0,14.0,70,11,0.1935483870967742,0.2222222222222222,10.0,1,52,14.0,8.9,0
2007,17,18,2007-10-21,1,15,4.309,15,7,8,0.0,2.7777777777777777,0.0,0.0,12.27777777777778,11.944444444444445,12.625,13.25,33,20,0.0,13.0,0.0,8.0,70,11,0.075,0.0,13.0,1,52,8.0,7.1,0
2007,17,18,2007-10-21,1,15,4.309,16,12,21,0.0,0.0,0.0,0.0,9.214285714285714,9.214285714285714,17.25,17.625,24,15,0.0,1.0,0.0,1.0,43,23,0.0,0.0,19.0,2,52,1.0,0.3,0
2007,17,18,2007-10-21,1,15,4.309,17,9,5,0.0,2.7777777777777777,6.25,3.125,15.055555555555555,13.63888888888889,13.25,13.375,31,2,0.0,24.0,0.0,10.0,14,6,0.2142857142857142,0.3333333333333334,12.0,2,52,10.0,7.6,0
2007,17,18,2007-10-21,1,15,4.309,18,11,16,16.666666666666664,8.333333333333332,0.0,0.0,8.0,8.777777777777779,13.4375,13.03125,27,6,0.0,6.0,0.0,6.0,20,5,0.175438596491228,0.1764705882352941,15.0,2,52,6.0,2.3,0
2007,17,18,2007-10-21,1,15,4.309,19,8,20,0.0,0.0,0.0,0.0,8.11111111111111,8.11111111111111,15.75,15.125,28,6,0.0,4.0,0.0,0.0,68,13,0.0,0.0,22.0,2,52,0.0,0.0,0
2007,17,18,2007-10-21,1,15,4.309,20,5,13,0.0,0.0,0.0,0.0,6.75,6.75,15.0,15.59375,20,15,0.0,8.0,0.0,6.0,34,9,0.34,0.3333333333333334,14.0,2,52,6.0,8.3,0
2007,17,18,2007-10-21,1,15,4.309,21,4,12,27.77777777777778,13.88888888888889,0.0,3.125,6.277777777777778,3.138888888888889,9.875,8.875,34,20,0.0,51.0,0.0,21.0,2,4,0.0857142857142857,0.2,8.0,1,52,21.0,18.1,0
2007,17,18,2007-10-21,1,15,4.309,22,11,11,0.0,8.333333333333332,0.0,0.0,9.555555555555555,8.777777777777779,12.625,13.03125,35,5,0.0,6.0,0.0,0.0,40,5,0.2195121951219512,0.0833333333333333,20.0,1,52,0.0,0.0,0
2007,17,18,2007-10-21,1,15,4.309,23,7,15,5.555555555555555,2.7777777777777777,0.0,0.0,11.61111111111111,11.944444444444445,13.875,13.25,32,15,0.0,13.0,0.0,5.0,70,11,0.1071428571428571,0.125,16.0,2,52,5.0,4.1,0
2007,17,18,2007-10-21,1,15,4.309,24,5,14,0.0,0.0,0.0,0.0,13.5,6.75,16.1875,15.59375,27,20,0.0,8.0,0.0,3.0,69,12,0.0,0.0,18.0,1,52,3.0,0.6,0
2007,17,18,2007-10-21,1,15,4.309,29,12,22,0.0,0.0,0.0,0.0,18.428571428571427,9.214285714285714,18.0,17.625,25,21,0.0,1.0,0.0,0.0,2,4,0.0,0.0,23.0,1,52,0.0,0.0,0
2008,1,1,2008-03-16,0,14,5.278,1,1,1,70.58823529411765,38.23529411764706,0.0,0.0,3.941176470588236,6.176470588235294,0.0,0.0,23,6,1.0,14.0,1.0,10.0,58,1,0.6233766233766234,0.6250000000000001,5.0,2,18,10.0,29.7,1
2008,1,1,2008-03-16,0,14,5.278,2,2,5,11.76470588235294,5.88235294117647,0.0,0.0,6.647058823529412,7.761029411764706,0.0,0.0,31,15,0.0,8.0,0.0,8.0,58,1,0.087719298245614,0.0909090909090909,13.0,1,18,8.0,10.9,1
2008,1,1,2008-03-16,0,14,5.278,3,3,7,0.0,0.0,0.0,0.0,10.882352941176473,10.441176470588236,0.0,0.0,23,15,0.0,9.0,0.0,6.0,58,1,0.1764705882352941,0.3636363636363636,7.0,1,18,6.0,27.65,1
2008,1,1,2008-03-16,0,14,5.278,4,4,11,70.58823529411765,35.294117647058826,0.0,0.0,4.0,2.0,0.0,0.0,27,29,0.0,5.0,0.0,5.0,58,1,0.2916666666666667,0.3157894736842105,9.0,1,18,5.0,18.7,0
2008,1,1,2008-03-16,0,14,5.278,5,1,3,5.88235294117647,38.23529411764706,0.0,0.0,8.411764705882353,6.176470588235294,0.0,0.0,27,13,1.0,14.0,0.0,4.0,58,1,0.0344827586206896,0.0,12.0,1,18,4.0,15.7,0
2008,1,1,2008-03-16,0,14,5.278,6,3,13,0.0,0.0,0.0,0.0,10.0,10.441176470588236,0.0,0.0,23,21,0.0,9.0,0.0,3.0,57,11,0.0,0.0,20.0,2,18,3.0,0.3,0
2008,1,1,2008-03-16,0,14,5.278,7,5,17,0.0,0.0,0.0,0.0,7.6875,7.6875,0.0,0.0,29,14,0.0,2.0,0.0,2.0,55,5,0.0,0.0,19.0,1,18,2.0,1.5,0
2008,1,1,2008-03-16,0,14,5.278,8,6,15,70.58823529411765,64.70588235294119,0.0,0.0,4.235294117647059,4.970588235294118,0.0,0.0,29,13,0.0,1.0,0.0,1.0,53,5,0.3058823529411765,0.3529411764705882,6.0,1,18,1.0,30.8,0
2008,1,1,2008-03-16,0,14,5.278,9,2,2,0.0,5.88235294117647,0.0,0.0,8.875,7.761029411764706,0.0,0.0,24,26,0.0,8.0,0.0,0.0,47,4,0.0769230769230769,0.2,16.0,2,18,0.0,7.5,0
